id,cluster_id,x,y,z
5333,B,11.499999999999998,10.7,9.71
5334,B,8.77,9.75,8.569999999999999
5335,A,26.9,30.099999999999998,28.6
5336,B,9.77,10.2,10.4
5337,B,9.43,10.0,10.599999999999998
5338,B,14.1,12.7,9.13
5339,B,10.6,11.5,8.62
5340,None,9.42,11.1,32.2
5341,B,9.51,9.08,9.82
5342,C,34.0,29.5,29.9
5343,A,23.1,30.3,29.3
5344,C,33.1,30.5,28.7
5345,B,9.74,12.6,11.2
5346,B,8.24,13.4,9.82
5347,B,12.5,9.1,8.69
5348,A|1,31.0,29.2,30.0
5349,B,13.5,9.9,10.9
5350,B,8.72,10.0,8.649999999999999
5351,A|1,31.6,32.1,30.2
5352,B,12.8,10.3,11.4
5353,C,34.7,30.099999999999998,29.9
5354,B,10.6,13.3,10.5
5355,B,10.2,7.74,8.569999999999999
5356,A,24.8,30.0,29.4
5357,B,10.6,12.5,13.0
5358,A,20.8,30.8,30.2
5359,B,9.64,13.5,9.950000000000001
5360,A|1,30.1,31.2,30.7
5361,A|1,30.0,31.5,27.8
5362,B,9.45,11.3,13.6
5363,A|1,30.1,28.799999999999997,29.9
5364,B,11.3,10.4,10.4
5365,B,10.900000000000002,10.7,9.29
5366,B,12.7,10.5,9.26
5367,A,26.7,29.1,29.0
5368,B,12.8,10.4,10.599999999999998
5369,B,12.2,9.160000000000002,10.7
5370,C,33.2,32.3,27.1
5371,B,9.96,12.1,10.2
5372,B,10.800000000000002,12.7,9.22
5373,B,9.0,12.0,10.4
5374,A,24.4,31.0,30.4
5375,A,24.5,29.3,29.2
5376,A|1,31.6,28.6,30.2
5377,B,9.09,9.36,12.4
5378,B,9.06,12.6,9.84
5379,A,26.4,31.7,30.7
5380,B,9.88,9.52,9.86
5381,C,32.8,30.3,30.2
5382,A,26.1,29.5,30.2
5383,B,13.800000000000002,9.7,9.58
5384,B,12.9,10.8,10.2
5385,A|1,27.9,30.6,30.3
5386,A|1,30.9,31.0,30.1
5387,B,12.7,11.200000000000001,9.77
5388,B,13.3,8.7,11.0
5389,C,36.4,28.3,30.9
5390,A,25.7,30.2,30.9
5391,B,11.399999999999999,11.3,13.5
5392,B,9.33,10.5,12.3
5393,B,9.39,12.0,8.22
5394,C,33.2,31.7,30.9
5395,B,9.78,12.0,13.199999999999998
5396,A|1,28.599999999999998,30.8,28.7
5397,A|1,28.0,29.4,29.0
5398,A|1,31.1,28.6,31.4
5399,B,9.63,9.31,9.55
5400,B,9.96,12.0,10.1
5401,B,11.499999999999998,9.13,10.2
5402,B,11.000000000000002,13.7,9.35
5403,B,9.94,14.0,11.9
5404,B,11.000000000000002,11.4,9.69
5405,B,11.000000000000002,10.6,11.0
5406,C,36.6,30.7,30.1
5407,B,9.8,10.5,8.569999999999999
5408,B,8.3,9.6,10.599999999999998
5409,B,10.4,11.0,13.1
5410,B,9.24,10.9,10.2
5411,B,9.26,9.79,10.599999999999998
5412,B,10.3,8.9,14.1
5413,B,9.84,9.0,10.4
5414,A,24.1,30.099999999999998,28.1
5415,B,12.5,9.61,8.91
5416,B,11.599999999999998,10.4,12.0
5417,B,9.76,9.36,10.5
5418,B,7.66,10.6,8.63
5419,B,8.29,8.73,9.01
5420,C,32.5,29.5,29.8
5421,B,10.7,11.3,10.4
5422,B,11.000000000000002,8.73,10.1
5423,B,11.499999999999998,9.27,9.11
5424,A|1,28.300000000000004,28.6,31.100000000000005
5425,A|1,28.0,30.6,30.0
5426,B,9.61,14.399999999999999,9.0
5427,B,10.800000000000002,13.4,10.599999999999998
5428,B,9.42,10.8,11.6
5429,A,26.2,30.7,30.8
5430,B,13.1,10.5,10.9
5431,B,9.13,15.2,10.5
5432,B,14.299999999999999,10.1,10.5
5433,B,9.5,10.8,9.94
5434,B,13.900000000000002,9.87,10.2
5435,B,10.900000000000002,11.1,13.8
5436,B,9.91,10.7,13.8
5437,A|1,28.100000000000005,31.4,28.7
5438,A,27.4,29.1,29.6
5439,B,9.85,10.7,11.8
5440,B,10.2,8.4,12.8
5441,B,8.5,14.399999999999999,6.93
5442,B,12.0,7.97,13.6
5443,B,8.59,11.0,9.9
5444,B,10.900000000000002,14.1,9.88
5445,A|1,30.6,29.4,30.0
5446,A|1,31.5,30.099999999999998,29.0
5447,B,13.2,10.2,9.93
5448,B,12.5,9.83,11.1
5449,A|1,30.2,30.0,29.7
5450,B,9.98,9.77,11.6
5451,B,10.4,9.42,14.1
5452,C,32.8,29.8,30.4
5453,B,11.000000000000002,10.7,12.1
5454,A|1,29.6,32.6,31.5
5455,B,9.81,9.96,10.8
5456,B,9.16,10.1,12.0
5457,B,9.16,11.1,8.68
5458,B,10.7,10.2,11.0
5459,A|1,31.4,30.099999999999998,29.7
5460,B,10.1,11.0,10.0
5461,A,24.0,29.3,28.9
5462,B,7.67,8.61,8.74
5463,B,9.91,9.670000000000002,10.8
5464,B,10.3,13.4,11.3
5465,B,8.92,14.3,11.1
5466,B,8.99,9.020000000000001,10.2
5467,B,12.1,11.6,9.77
5468,B,9.29,11.0,13.1
5469,B,11.100000000000001,9.670000000000002,10.1
5470,B,11.200000000000001,14.8,9.26
5471,B,11.399999999999999,10.8,12.3
5472,C,32.9,30.2,31.0
5473,A|1,30.1,30.3,31.3
5474,A,27.2,29.0,30.8
5475,A|1,28.799999999999997,30.4,29.7
5476,B,9.79,13.8,9.42
5477,B,13.4,9.84,11.0
5478,B,10.1,13.8,10.5
5479,B,10.2,11.4,10.5
5480,B,9.62,8.88,11.6
5481,B,10.2,10.8,10.2
5482,B,9.84,9.11,8.92
5483,A|1,32.1,31.3,29.4
5484,B,10.800000000000002,10.3,9.19
5485,B,10.7,9.54,10.4
5486,A,26.3,29.3,30.1
5487,A|1,28.0,29.0,31.7
5488,B,10.5,9.1,8.6
5489,B,8.83,10.8,9.62
5490,B,9.12,9.01,11.3
5491,A,26.7,29.7,31.0
5492,B,14.0,8.7,10.1
5493,None,41.3,30.7,28.9
5494,B,8.97,8.49,13.8
5495,B,11.399999999999999,9.91,10.599999999999998
5496,A|1,31.2,31.7,32.1
5497,A|1,29.400000000000002,28.4,29.7
5498,B,10.5,10.0,12.4
5499,B,11.599999999999998,9.27,9.57
5500,B,10.900000000000002,13.099999999999998,9.47
5501,B,10.2,9.21,10.599999999999998
5502,B,8.98,10.8,9.65
5503,A,25.3,30.9,30.3
5504,B,10.7,10.8,13.4
5505,A|1,28.4,30.6,29.2
5506,A,25.5,32.9,29.9
5507,B,8.99,10.7,9.54
5508,A,26.9,29.3,30.4
5509,B,9.91,9.48,13.3
5510,B,10.2,12.3,11.1
5511,C,32.5,29.2,29.5
5512,C,34.8,28.9,30.3
5513,B,11.3,14.399999999999999,9.49
5514,B,10.4,9.18,9.58
5515,B,13.900000000000002,8.15,8.64
5516,C,33.8,30.2,28.6
5517,B,14.0,8.16,10.3
5518,A|1,31.4,29.0,32.0
5519,B,9.78,9.84,8.5
5520,B,12.2,9.58,11.5
5521,B,10.4,9.89,9.61
5522,B,10.5,10.3,9.66
5523,A|1,28.500000000000004,29.5,30.3
5524,B,9.32,10.9,10.1
5525,C,34.8,31.6,30.3
5526,B,13.2,9.670000000000002,10.4
5527,B,9.26,8.650000000000002,14.0
5528,B,10.3,8.97,9.16
5529,B,9.68,10.6,10.8
5530,B,10.6,9.25,9.63
5531,C,36.0,31.1,30.8
5532,B,9.81,8.15,9.72
5533,A,26.2,29.2,29.8
5534,B,11.9,9.64,12.3
5535,B,11.200000000000001,10.7,9.86
5536,A|1,30.6,29.1,29.7
5537,B,9.13,11.200000000000001,9.15
5538,B,9.63,10.5,9.789999999999997
5539,B,19.8,24.5,9.950000000000001
5540,B,13.1,9.88,14.8
5541,B,10.7,9.85,9.84
5542,B,9.69,9.38,8.729999999999999
5543,B,11.699999999999998,9.96,10.9
5544,B,12.9,10.1,10.9
5545,B,10.2,8.96,10.8
5546,A|1,28.300000000000004,29.4,30.0
5547,B,8.77,10.9,13.7
5548,B,10.800000000000002,9.11,11.2
5549,A|1,29.400000000000002,30.4,29.6
5550,B,9.84,12.4,12.6
5551,B,11.399999999999999,13.2,10.4
5552,A|1,31.1,30.2,29.3
5553,B,11.399999999999999,10.4,11.0
5554,B,10.2,8.78,8.6
5555,A,27.1,29.8,32.0
5556,A|1,30.0,30.2,28.1
5557,B,14.499999999999998,10.2,10.2
5558,A|1,30.7,30.0,29.1
5559,B,9.58,11.5,8.25
5560,None,11.000000000000002,32.7,11.4
5561,B,11.9,9.79,13.3
5562,B,9.81,8.15,12.9
5563,B,13.1,11.9,10.2
5564,B,8.22,9.68,10.1
5565,A,27.800000000000004,30.3,29.5
5566,B,9.69,12.7,11.3
5567,B,9.9,11.1,10.3
5568,B,9.2,11.6,10.9
5569,B,10.5,11.3,9.789999999999997
5570,B,13.800000000000002,9.18,10.1
5571,B,10.6,9.68,10.7
5572,A|1,28.500000000000004,29.8,30.8
5573,C,34.5,29.5,28.7
5574,A,27.1,29.4,29.9
5575,B,11.000000000000002,10.2,11.3
5576,B,9.75,11.4,14.4
5577,B,9.66,12.9,10.599999999999998
5578,B,9.57,8.93,11.7
5579,B,8.16,10.4,9.34
5580,B,9.77,12.3,9.99
5581,B,10.6,9.8,10.7
5582,B,9.57,10.7,13.8
5583,None,11.100000000000001,27.2,7.6
5584,B,13.5,9.36,10.8
5585,B,13.0,10.1,10.2
5586,A,24.7,30.2,30.0
5587,B,9.05,9.94,14.6
5588,B,8.63,10.4,10.9
5589,A,26.7,30.4,31.0
5590,B,14.399999999999999,6.86,11.5
5591,A|1,29.3,29.5,30.0
5592,B,12.1,10.8,8.98
5593,B,10.2,9.55,8.64
5594,C,32.5,28.799999999999997,30.0
5595,A|1,30.0,30.099999999999998,30.2
5596,A,27.5,31.5,30.1
5597,B,13.3,10.4,11.7
5598,B,14.8,10.5,9.15
5599,B,13.4,11.0,9.5
5600,B,10.5,10.8,8.53
5601,A|1,29.3,30.099999999999998,32.2
5602,B,13.800000000000002,9.93,9.78
5603,B,9.98,9.65,10.4
5604,C,33.2,28.3,30.0
5605,B,10.7,9.26,10.4
5606,A|1,31.8,31.6,28.8
5607,B,8.34,9.92,13.199999999999998
5608,B,9.45,10.2,9.21
5609,A|1,31.6,30.6,31.4
5610,B,10.900000000000002,10.1,11.3
5611,B,9.62,10.4,11.8
5612,B,8.48,9.93,11.7
5613,B,10.3,8.95,8.99
5614,B,9.38,8.14,10.4
5615,B,10.900000000000002,14.3,10.3
5616,B,10.2,12.1,10.1
5617,C,33.9,30.4,27.699999999999996
5618,A,25.6,30.6,29.2
5619,B,9.89,12.5,11.1
5620,C,36.6,29.8,29.5
5621,C,36.3,31.7,29.4
5622,B,13.0,9.11,9.96
5623,B,10.6,12.0,9.39
5624,C,34.6,31.7,29.4
5625,B,13.1,12.6,10.8
5626,B,10.6,9.06,8.78
5627,B,13.3,11.3,11.0
5628,B,9.27,9.06,11.8
5629,B,13.800000000000002,12.7,11.2
5630,A|1,31.2,30.5,30.0
5631,B,10.0,9.86,8.76
5632,B,10.2,10.6,11.3
5633,B,14.0,8.79,9.59
5634,B,9.4,11.1,12.4
5635,B,6.7,9.92,8.91
5636,C,33.0,30.3,30.1
5637,A|1,29.6,28.3,29.3
5638,A,27.4,28.9,30.3
5639,A,27.5,29.9,29.8
5640,B,12.7,8.63,11.2
5641,B,15.0,10.7,9.92
5642,B,10.4,14.6,9.53
5643,B,9.12,10.4,10.599999999999998
5644,A,25.3,29.4,29.7
5645,None,19.3,22.2,21.9
5646,B,13.4,9.48,7.97
5647,B,13.2,9.14,9.49
5648,A,26.0,28.3,29.4
5649,B,8.71,11.200000000000001,7.49
5650,B,10.3,10.7,12.2
5651,B,8.0,11.4,8.58
5652,B,10.5,11.0,8.810000000000002
5653,B,8.47,10.2,10.9
5654,B,10.900000000000002,10.7,12.7
5655,B,13.4,10.5,10.0
5656,B,8.76,9.82,12.2
5657,A,26.0,29.7,30.6
5658,B,11.399999999999999,9.71,13.7
5659,C,36.0,30.4,32.1
5660,B,8.35,10.1,12.3
5661,A,25.5,29.7,29.5
5662,B,9.71,10.8,11.1
5663,C,36.6,29.3,32.6
5664,C,34.7,29.4,31.100000000000005
5665,B,11.699999999999998,11.6,9.34
5666,C,34.4,30.7,30.0
5667,B,9.69,11.3,10.7
5668,A|1,29.400000000000002,30.4,29.8
5669,B,12.7,9.4,9.85
5670,C,33.3,29.6,29.5
5671,B,12.5,9.88,10.0
5672,B,10.6,14.2,11.7
5673,A,26.4,29.0,29.1
5674,B,10.900000000000002,9.76,10.4
5675,B,9.88,9.6,12.2
5676,B,12.9,11.1,7.19
5677,B,10.4,9.49,12.1
5678,B,10.7,9.78,9.59
5679,B,9.33,10.1,12.0
5680,B,10.6,11.8,10.3
5681,B,9.39,10.6,11.0
5682,B,8.84,12.5,10.9
5683,B,9.99,12.4,9.99
5684,B,9.58,10.4,9.52
5685,B,12.1,8.71,8.99
5686,A|1,29.699999999999996,29.6,29.9
5687,A|1,27.9,29.1,27.5
5688,B,11.9,10.7,8.86
5689,B,9.48,13.8,9.16
5690,B,11.699999999999998,13.099999999999998,10.5
5691,B,9.41,9.06,9.27
5692,B,10.2,10.0,9.36
5693,B,9.78,10.1,9.28
5694,B,10.900000000000002,11.200000000000001,12.8
5695,B,11.000000000000002,14.3,10.7
5696,B,10.800000000000002,10.3,11.9
5697,B,8.69,10.2,11.7
5698,B,13.0,9.46,10.1
5699,A|1,31.1,30.9,29.4
5700,C,35.0,25.9,22.499999999999996
5701,None,38.7,30.099999999999998,31.7
5702,B,13.5,10.5,10.3
5703,A|1,31.8,30.2,32.1
5704,A|1,29.3,30.099999999999998,32.8
5705,C,36.5,31.6,30.4
5706,None,36.8,28.7,30.2
5707,B,13.1,9.41,10.2
5708,B,10.5,9.27,11.4
5709,B,10.5,9.41,13.199999999999998
5710,B,10.3,9.810000000000002,10.0
5711,B,11.100000000000001,10.6,13.5
5712,B,12.7,10.2,10.0
5713,B,9.24,8.54,13.3
5714,B,10.3,9.33,12.9
5715,B,10.1,9.86,13.6
5716,B,11.499999999999998,9.71,12.2
5717,A,25.8,30.8,29.5
5718,B,10.3,11.3,11.4
5719,B,10.4,9.69,10.8
5720,B,9.86,9.52,9.56
5721,B,11.3,8.01,10.4
5722,B,9.74,8.44,13.8
5723,B,10.1,9.6,9.62
5724,C,35.6,30.5,31.6
5725,B,10.3,9.61,13.9
5726,A,25.5,30.6,31.3
5727,B,8.62,13.0,11.8
5728,B,10.0,14.0,7.99
5729,B,11.9,10.0,9.13
5730,A,24.2,30.2,28.5
5731,B,10.7,10.4,11.0
5732,B,10.7,10.4,10.0
5733,A,23.9,30.5,28.5
5734,B,9.8,9.76,9.27
5735,A|1,30.2,29.9,28.1
5736,None,37.0,31.2,31.3
5737,A|1,28.2,28.7,28.1
5738,B,11.399999999999999,8.74,11.1
5739,B,10.4,11.6,12.0
5740,A,25.3,30.4,30.0
5741,B,9.31,9.810000000000002,10.9
5742,B,9.6,11.200000000000001,12.1
5743,B,15.0,10.0,8.99
5744,A,24.7,32.1,29.5
5745,A,26.6,29.8,31.5
5746,B,9.23,8.96,9.45
5747,B,10.4,9.670000000000002,9.41
5748,B,9.64,10.3,12.6
5749,A|1,27.9,28.5,28.2
5750,A,25.9,30.2,28.4
5751,B,11.8,8.94,10.0
5752,B,11.699999999999998,9.300000000000002,9.17
5753,B,11.9,11.8,8.54
5754,B,12.2,10.0,10.0
5755,B,10.900000000000002,8.54,8.64
5756,B,13.5,10.1,10.1
5757,B,13.0,7.44,8.2
5758,B,9.16,10.6,13.9
5759,B,9.3,10.3,12.6
5760,B,14.2,9.66,9.24
5761,C,32.3,29.6,30.8
5762,A|1,32.0,30.4,30.0
5763,B,10.0,11.3,8.67
5764,B,13.6,9.45,9.27
5765,B,10.900000000000002,12.0,8.26
5766,B,9.31,9.72,9.07
5767,B,10.900000000000002,9.99,12.9
5768,B,9.85,11.1,13.5
5769,B,9.63,11.200000000000001,14.2
5770,B,12.5,9.22,10.2
5771,B,9.48,13.9,11.0
5772,A,27.4,29.9,29.4
5773,A,27.600000000000005,28.9,29.2
5774,B,10.6,10.4,13.7
5775,B,11.100000000000001,10.7,10.8
5776,B,9.79,13.099999999999998,11.1
5777,A,26.3,30.4,29.8
5778,B,9.75,8.88,9.27
5779,B,8.18,13.0,11.7
5780,B,11.3,12.6,8.66
5781,B,13.2,10.7,9.98
5782,B,10.3,13.099999999999998,9.64
5783,B,10.3,10.9,9.8
5784,B,10.4,11.9,10.7
5785,B,9.83,8.04,12.6
5786,B,11.100000000000001,12.3,12.3
5787,A,27.4,29.5,28.9
5788,B,10.3,11.7,9.83
5789,B,8.78,11.200000000000001,11.0
5790,B,10.800000000000002,9.9,10.2
5791,B,12.4,8.64,10.1
5792,B,12.4,11.3,8.82
5793,A,20.7,29.7,29.6
5794,B,10.2,8.39,8.02
5795,B,10.2,13.7,9.85
5796,B,9.95,10.6,9.26
5797,B,12.1,10.0,8.48
5798,B,9.89,14.5,10.5
5799,B,11.3,12.0,11.7
5800,B,9.25,12.7,10.1
5801,B,13.7,12.0,10.599999999999998
5802,B,11.599999999999998,10.3,9.94
5803,B,9.68,8.93,12.6
5804,A|1,28.300000000000004,29.9,31.100000000000005
5805,A|1,28.500000000000004,30.5,29.7
5806,B,9.17,9.49,12.3
5807,B,9.76,10.8,11.3
5808,C,33.1,28.5,30.1
5809,B,12.6,8.46,9.56
5810,B,9.47,13.8,10.1
5811,B,9.29,13.5,8.03
5812,B,7.77,10.8,11.8
5813,B,9.15,9.45,8.61
5814,A,27.5,30.099999999999998,28.7
5815,B,11.200000000000001,11.8,10.3
5816,B,9.24,10.4,11.5
5817,C,32.2,30.6,28.5
5818,B,10.4,9.58,12.5
5819,B,12.0,11.5,9.69
5820,B,10.3,11.200000000000001,11.0
5821,B,9.88,11.5,8.12
5822,B,10.5,10.0,9.05
5823,C,35.9,30.099999999999998,29.1
5824,A|1,29.199999999999996,29.2,28.7
5825,A|1,30.7,30.2,29.7
5826,C,32.6,30.6,28.7
5827,A|1,30.8,28.9,29.7
5828,B,8.8,13.9,9.19
5829,A,26.4,29.9,29.3
5830,B,10.0,8.84,9.22
5831,B,9.17,10.3,13.7
5832,B,9.44,11.200000000000001,7.87
5833,B,12.5,11.5,10.1
5834,B,9.33,8.88,11.1
5835,A,23.1,31.4,29.5
5836,B,10.4,14.1,9.33
5837,B,12.2,9.63,8.9
5838,A,24.8,30.8,30.1
5839,B,11.100000000000001,10.4,12.9
5840,B,11.699999999999998,11.8,9.51
5841,B,7.66,13.3,9.13
5842,B,10.1,8.32,7.5
5843,B,8.74,9.13,9.53
5844,A|1,28.0,30.4,31.0
5845,B,7.9799999999999995,12.9,10.0
5846,C,33.6,28.9,30.2
5847,B,9.22,9.93,9.35
5848,B,9.37,10.9,10.8
5849,C,35.8,31.3,29.5
5850,B,10.1,9.300000000000002,10.8
5851,C,35.1,29.5,31.0
5852,B,10.6,11.3,13.5
5853,B,10.800000000000002,9.43,14.6
5854,None,37.5,30.6,29.6
5855,B,10.3,10.8,8.23
5856,B,9.23,11.3,8.61
5857,A|1,28.799999999999997,29.2,30.1
5858,B,9.49,9.38,10.2
5859,A,25.0,30.4,29.7
5860,B,8.08,10.2,12.2
5861,B,10.2,9.85,10.2
5862,B,9.77,8.93,8.34
5863,B,10.3,10.3,11.8
5864,B,11.100000000000001,10.3,13.0
5865,B,9.54,9.6,10.5
5866,B,9.63,9.62,14.1
5867,B,10.6,14.0,11.9
5868,B,10.800000000000002,8.68,11.2
5869,B,9.48,10.9,12.5
5870,A,27.7,29.2,30.3
5871,A|1,29.1,31.2,31.2
5872,B,12.2,8.63,8.7
5873,A|1,28.4,33.2,30.4
5874,B,9.26,9.25,10.3
5875,B,11.200000000000001,13.7,9.56
5876,B,10.4,8.41,12.1
5877,B,10.800000000000002,10.9,10.3
5878,B,9.25,10.7,10.8
5879,B,9.54,10.1,12.7
5880,B,13.2,10.3,12.2
5881,B,10.4,10.2,8.62
5882,B,6.5,8.87,14.3
5883,B,10.3,11.9,13.6
5884,B,10.4,10.6,9.27
5885,A|1,31.4,28.0,30.5
5886,B,11.200000000000001,13.4,11.8
5887,B,9.75,11.4,13.6
5888,B,9.81,9.31,9.21
5889,B,8.45,11.0,10.3
5890,B,12.3,9.56,11.4
5891,B,13.900000000000002,10.2,11.0
5892,B,11.8,10.6,10.599999999999998
5893,A,24.5,30.0,31.3
5894,B,13.6,9.6,11.4
5895,B,13.6,10.4,9.18
5896,B,14.2,8.85,9.22
5897,A,26.4,29.6,30.6
5898,A|1,28.700000000000003,31.0,29.5
5899,B,9.93,13.099999999999998,8.7
5900,A|1,32.0,31.9,31.7
5901,A|1,31.9,30.099999999999998,30.3
5902,B,10.4,8.56,11.9
5903,C,33.3,29.8,30.6
5904,C,32.8,30.9,30.3
5905,B,9.87,10.6,14.4
5906,B,10.4,12.4,10.7
5907,B,9.01,8.85,10.1
5908,B,9.73,9.1,9.18
5909,A|1,28.4,29.9,31.100000000000005
5910,B,8.27,10.0,11.1
5911,B,10.5,9.25,9.69
5912,C,35.6,30.099999999999998,30.8
5913,B,11.000000000000002,9.06,11.9
5914,B,13.900000000000002,10.5,9.67
5915,B,9.11,9.7,11.8
5916,B,9.68,9.87,11.1
5917,A|1,29.6,20.7,29.3
5918,A|1,29.899999999999995,31.5,29.8
5919,A,25.7,30.9,29.8
5920,A,26.6,31.1,30.0
5921,A,26.1,28.5,30.3
5922,B,11.399999999999999,12.7,9.53
5923,B,10.1,13.099999999999998,10.5
5924,B,10.7,10.4,15.0
5925,B,12.9,11.6,9.04
5926,B,11.100000000000001,10.3,9.76
5927,B,9.12,11.0,12.9
5928,B,7.570000000000001,9.47,10.3
5929,B,9.33,10.6,13.4
5930,B,9.91,9.17,10.5
5931,A|1,29.8,29.2,30.7
5932,A|1,31.1,29.6,32.0
5933,A,22.400000000000002,29.0,30.6
5934,A|1,31.7,32.1,29.5
5935,B,10.3,11.1,11.3
5936,B,11.399999999999999,8.71,8.890000000000002
5937,A|1,30.9,30.4,29.9
5938,B,10.7,9.62,10.9
5939,B,10.5,9.17,9.98
5940,B,10.5,9.0,10.7
5941,B,8.81,9.85,8.9
5942,B,10.5,8.74,10.9
5943,B,11.100000000000001,9.6,11.2
5944,B,11.699999999999998,9.64,9.71
5945,B,8.94,9.92,9.86
5946,None,37.7,12.9,21.0
5947,B,12.5,8.41,9.67
5948,B,8.69,11.8,11.6
5949,A|1,32.0,29.6,29.6
5950,B,12.0,11.0,10.1
5951,B,8.6,10.1,12.6
5952,B,10.900000000000002,9.17,5.96
5953,B,10.900000000000002,9.55,11.4
5954,B,10.6,10.1,9.789999999999997
5955,B,12.9,7.059999999999999,10.4
5956,B,8.94,13.4,8.33
5957,C,33.3,30.2,33.1
5958,A|1,30.6,31.6,31.0
5959,B,8.99,9.19,11.8
5960,B,11.100000000000001,8.46,14.3
5961,B,8.67,8.33,12.9
5962,B,9.91,9.670000000000002,13.8
5963,B,9.74,12.2,11.5
5964,A,25.6,29.7,31.8
5965,B,10.800000000000002,9.9,8.53
5966,B,10.5,9.38,11.5
5967,B,12.9,9.810000000000002,8.82
5968,B,10.800000000000002,10.5,10.2
5969,A,24.0,31.7,32.4
5970,B,9.66,10.4,8.99
5971,B,10.3,13.3,11.0
5972,C,34.2,28.2,28.9
5973,C,32.3,30.6,28.8
5974,B,12.3,11.4,9.59
5975,B,9.67,12.8,9.07
5976,A|1,28.900000000000002,29.2,29.7
5977,B,10.1,9.78,13.0
5978,A,24.5,28.3,28.3
5979,A|1,32.1,29.3,29.3
5980,B,9.77,13.0,10.3
5981,A,27.600000000000005,29.2,30.2
5982,C,34.9,31.7,30.0
5983,None,37.7,26.199999999999996,8.569999999999999
5984,B,9.01,10.7,14.6
5985,B,9.61,8.92,11.8
5986,A|1,30.9,30.7,32.2
5987,B,13.3,8.83,8.78
5988,B,10.2,11.4,9.56
5989,A|1,30.9,31.4,30.5
5990,C,33.6,30.0,30.1
5991,B,6.5,11.5,9.27
5992,A|1,32.1,30.6,28.2
5993,B,10.3,13.0,10.1
5994,C,34.5,30.099999999999998,29.1
5995,B,10.0,12.4,11.8
5996,B,9.12,7.48,8.01
5997,A,25.2,27.1,27.6
5998,B,10.3,11.6,10.4
5999,B,10.5,11.6,10.5
6000,C,35.3,28.6,28.8
6001,B,11.9,10.7,10.5
6002,B,8.63,11.4,9.84
6003,A,27.5,30.8,28.5
6004,A,24.5,29.7,31.0
6005,B,9.26,12.7,11.2
6006,B,10.3,9.25,12.7
6007,B,8.87,9.75,10.8
6008,B,10.3,11.6,10.3
6009,B,9.63,10.8,9.4
6010,A|1,30.8,31.5,30.0
6011,B,9.67,11.0,13.6
6012,B,12.1,9.74,11.1
6013,B,9.86,9.670000000000002,14.1
6014,C,33.6,29.7,30.6
6015,B,8.69,11.1,8.79
6016,B,10.3,9.25,9.54
6017,C,34.2,31.3,29.2
6018,B,9.74,9.73,10.4
6019,B,11.000000000000002,11.1,11.8
6020,B,9.78,9.78,10.4
6021,C,32.3,29.0,28.6
6022,B,13.5,10.0,8.23
6023,B,9.69,11.9,9.35
6024,None,36.6,31.3,29.5
6025,B,15.4,9.13,9.74
6026,B,9.58,9.15,10.8
6027,B,9.98,10.2,13.199999999999998
6028,B,9.34,9.52,11.8
6029,A|1,32.0,29.9,30.0
6030,B,9.89,8.98,14.3
6031,B,11.000000000000002,10.0,13.0
6032,B,12.5,10.7,9.94
6033,C,32.9,30.6,30.0
6034,A|1,30.3,29.1,30.2
6035,B,10.1,8.91,9.09
6036,B,10.900000000000002,11.6,9.26
6037,B,8.44,11.3,8.1
6038,C,35.1,29.5,30.8
6039,A|1,28.0,31.4,29.7
6040,B,11.499999999999998,10.0,11.3
6041,B,10.3,8.99,12.6
6042,B,10.2,10.2,12.4
6043,B,9.62,8.63,12.4
6044,B,9.71,13.8,8.28
6045,B,9.89,10.1,9.42
6046,B,9.82,11.4,9.870000000000001
6047,B,10.4,12.4,8.34
6048,C,34.8,30.3,30.5
6049,A,27.7,29.6,30.8
6050,B,10.6,10.7,10.1
6051,B,9.62,9.79,10.9
6052,B,10.900000000000002,8.56,11.8
6053,B,11.100000000000001,9.84,11.6
6054,B,7.61,12.8,9.63
6055,B,13.5,9.97,9.459999999999999
6056,B,9.81,10.9,14.0
6057,A,26.1,28.7,29.8
6058,A|1,31.7,30.2,28.6
6059,B,7.93,11.5,9.4
6060,B,9.91,9.76,11.5
6061,B,9.96,9.71,10.1
6062,C,35.0,27.8,32.3
6063,B,11.9,9.84,9.19
6064,A,22.700000000000003,28.9,29.9
6065,B,9.18,10.1,9.29
6066,A,27.3,29.6,29.0
6067,B,11.699999999999998,10.0,10.0
6068,B,9.44,13.3,11.5
6069,B,9.54,8.35,8.27
6070,B,10.4,10.2,12.0
6071,A,22.999999999999996,30.0,30.0
6072,B,11.699999999999998,9.530000000000001,7.82
6073,B,13.4,8.66,10.7
6074,C,35.0,31.8,31.8
6075,A,26.0,29.5,29.3
6076,A|1,28.100000000000005,30.4,30.7
6077,B,12.7,9.74,11.0
6078,A|1,31.9,30.099999999999998,29.4
6079,B,10.6,10.2,9.74
6080,B,13.4,8.89,10.8
6081,B,13.4,9.63,10.1
6082,A,23.1,29.6,28.7
6083,B,10.1,11.1,9.93
6084,B,9.38,12.1,8.34
6085,B,11.100000000000001,10.5,12.9
6086,B,9.13,10.9,9.66
6087,B,9.41,12.6,9.34
6088,B,11.599999999999998,10.5,13.4
6089,B,9.95,9.810000000000002,9.4
6090,B,11.3,10.6,12.1
6091,B,10.2,9.96,12.5
6092,B,11.8,9.83,8.97
6093,B,9.72,8.98,9.78
6094,A,25.1,32.4,29.1
6095,B,8.93,11.0,11.1
