id,cluster_id,x,y,z
5363,"(A|1,C)",34.6,31.9,30.6
5364,B,11.599999999999998,10.7,9.459999999999999
5365,"(A|1,C)",36.4,29.0,30.3
5366,E,6.4799999999999995,11.200000000000001,18.0
5367,B,9.36,11.3,10.5
5368,B,9.19,10.0,11.3
5369,B,9.59,9.670000000000002,9.78
5370,B|1|1,7.95,9.61,15.6
5371,B,8.73,8.46,9.69
5372,B|1,9.83,9.27,13.5
5373,A,20.5,29.8,28.0
5374,B,9.07,9.69,9.02
5375,D,13.7,9.5,9.49
5376,None,40.6,23.4,14.7
5377,"(A|1,C)",34.8,31.3,30.0
5378,F,19.5,4.57,8.5
5379,A,24.7,32.2,30.6
5380,B,12.2,10.5,9.86
5381,B,10.6,13.5,10.3
5382,"(A|1,C)",35.3,30.2,30.0
5383,B,8.96,9.99,11.6
5384,B,10.5,13.099999999999998,8.27
5385,B,10.3,11.1,9.74
5386,B|1|1,9.82,10.1,15.5
5387,B,9.07,9.63,9.89
5388,A,21.9,30.6,27.8
5389,B|1|1,9.44,9.530000000000001,16.7
5390,B,10.3,9.19,11.4
5391,B|2,10.0,17.2,12.3
5392,B|1,10.2,10.1,12.6
5393,B,9.55,7.93,10.8
5394,B,11.000000000000002,9.77,9.56
5395,E,6.8,9.51,18.7
5396,D,16.8,9.95,9.11
5397,B|2,8.51,15.2,9.69
5398,A,21.0,30.6,27.9
5399,B|1,8.7,9.32,13.7
5400,G,8.77,17.4,4.7
5401,B,10.800000000000002,10.3,11.5
5402,"(A|1,C)",37.6,30.7,32.6
5403,B,10.7,9.66,9.33
5404,A,22.700000000000003,28.9,30.5
5405,"(A|1,C)",34.9,29.9,30.2
5406,B,10.1,11.5,10.5
5407,"(A|1,C)",36.6,31.2,30.8
5408,B|2,9.21,17.7,12.3
5409,G,11.000000000000002,18.3,9.03
5410,"(A|1,C)",38.9,28.7,28.6
5411,B,7.969999999999999,13.8,9.8
5412,D,20.5,11.200000000000001,10.0
5413,E,5.6000000000000005,9.18,17.7
5414,G,10.2,16.2,5.380000000000001
5415,G,8.49,19.4,7.44
5416,B,9.21,8.58,9.0
5417,B|2,11.200000000000001,18.4,9.49
5418,B,10.3,14.2,12.4
5419,B,10.0,9.24,10.2
5420,A,20.2,29.2,30.3
5421,B,9.55,8.19,10.7
5422,A,20.6,30.099999999999998,29.6
5423,"(A|1,C)",34.7,31.3,31.7
5424,A,21.5,31.3,29.9
5425,G,10.1,18.600000000000005,5.48
5426,B,8.89,12.5,10.4
5427,B,10.2,10.4,8.91
5428,B,9.32,10.5,10.9
5429,"(A|1,C)",32.2,29.6,30.5
5430,"(A|1,C)",35.1,29.7,28.7
5431,"(A|1,C)",33.7,30.4,32.0
5432,A,22.099999999999998,29.6,30.4
5433,A,18.0,30.099999999999998,30.5
5434,E,2.5699999999999994,10.5,17.1
5435,B|1,10.7,11.4,13.9
5436,"(A|1,C)",35.3,32.0,29.2
5437,B|2,9.85,14.8,10.1
5438,B|1,12.0,7.61,13.6
5439,"(A|1,C)",34.4,29.7,28.8
5440,F,18.7,3.36,10.599999999999998
5441,B,9.76,11.200000000000001,9.950000000000001
5442,D,18.8,10.8,8.64
5443,B|1,9.42,9.99,12.1
5444,"(A|1,C)",33.4,30.5,28.4
5445,B,10.3,9.0,8.23
5446,B,9.7,10.5,9.459999999999999
5447,A,20.6,30.2,30.7
5448,B,12.2,8.66,10.0
5449,B,7.85,7.9,9.03
5450,A,20.4,31.5,28.1
5451,F,16.6,7.54,9.18
5452,F,18.3,7.79,9.62
5453,B,10.7,10.4,10.9
5454,B,9.91,10.4,9.99
5455,B,9.45,8.67,10.599999999999998
5456,B|1|1,9.26,8.84,16.9
5457,B|1|1,11.200000000000001,9.06,15.6
5458,B|2,10.900000000000002,17.2,10.9
5459,B,9.68,11.3,10.9
5460,E,4.21,10.7,19.8
5461,"(A|1,C)",33.8,30.6,28.0
5462,B,11.000000000000002,8.98,9.63
5463,"(A|1,C)",35.0,30.7,29.6
5464,A,20.3,31.3,29.9
5465,B,9.31,10.7,10.599999999999998
5466,D,18.3,9.34,9.7
5467,A,20.9,29.5,30.0
5468,B|2,9.5,17.9,10.3
5469,A,19.7,29.4,31.3
5470,B,12.7,11.8,10.2
5471,B,10.900000000000002,10.6,9.66
5472,"(A|1,C)",37.4,28.0,29.5
5473,A,20.0,28.5,30.5
5474,"(A|1,C)",35.4,31.8,29.4
5475,B|2,10.7,17.4,10.3
5476,G,10.0,18.8,8.03
5477,G,9.68,18.3,8.26
5478,"(A|1,C)",35.5,30.099999999999998,29.8
5479,F,18.6,6.8,10.3
5480,D,17.0,9.51,9.18
5481,B|1|1,8.76,11.9,15.9
5482,B,10.3,9.99,10.0
5483,B,8.65,8.58,8.1
5484,F,19.3,3.94,12.0
5485,D,14.1,12.6,10.5
5486,"(A|1,C)",35.2,30.7,30.6
5487,B,10.1,9.05,9.18
5488,B,8.8,9.05,9.97
5489,F,17.7,8.59,10.2
5490,B,7.83,11.4,11.0
5491,A,22.400000000000002,31.0,29.0
5492,"(A|1,C)",36.5,28.4,27.5
5493,B,10.4,9.43,10.7
5494,B,9.11,10.3,8.98
5495,B|1,9.24,8.87,12.0
5496,B|2,9.81,17.7,11.0
5497,B,11.100000000000001,8.67,9.39
5498,B|1|1,11.100000000000001,9.72,16.4
5499,"(A|1,C)",34.1,28.799999999999997,30.1
5500,B,9.27,9.36,10.1
5501,B,7.759999999999999,9.45,10.8
5502,D,16.0,9.59,9.81
5503,B|2,10.2,14.7,10.2
5504,A,20.5,31.0,30.3
5505,B,9.87,10.2,10.5
5506,D,14.9,11.200000000000001,9.3
5507,B|1|1,9.81,11.0,18.6
5508,E,4.07,9.56,18.3
5509,"(A|1,C)",34.6,29.3,31.6
5510,B|1|1,12.7,9.23,15.3
5511,B,9.5,9.44,10.599999999999998
5512,B,8.86,9.48,8.74
5513,F,18.4,6.95,8.63
5514,B,11.399999999999999,9.45,10.5
5515,E,8.1,10.4,18.6
5516,B,11.399999999999999,9.1,10.5
5517,None,6.24,27.499999999999996,15.4
5518,F,17.4,6.65,9.47
5519,A,20.3,29.4,31.5
5520,A,20.7,28.7,31.3
5521,F,20.8,3.99,10.2
5522,A,20.5,29.4,29.8
5523,F,17.8,6.6899999999999995,10.0
5524,F,18.3,6.19,11.5
5525,E,2.25,10.7,20.1
5526,B|1,11.699999999999998,11.1,13.6
5527,B,11.000000000000002,11.200000000000001,9.88
5528,A,20.5,29.6,30.5
5529,B,8.23,12.0,9.870000000000001
5530,A,24.2,29.8,30.4
5531,B,11.8,9.42,11.6
5532,B,10.800000000000002,9.01,9.84
5533,E,4.87,11.200000000000001,19.0
5534,A,19.5,29.4,29.4
5535,"(A|1,C)",36.3,29.3,30.2
5536,D,16.9,9.71,9.3
5537,G,10.800000000000002,17.1,4.27
5538,B,11.599999999999998,12.9,10.1
5539,"(A|1,C)",32.9,28.2,29.4
5540,B|1,9.54,9.39,11.9
5541,B,9.36,10.3,9.03
5542,B,9.48,9.45,8.69
5543,B,10.3,10.2,11.3
5544,"(A|1,C)",34.5,30.5,32.1
5545,B,9.77,11.1,10.3
5546,"(A|1,C)",32.6,29.3,28.6
5547,E,4.71,9.19,20.3
5548,A,22.499999999999996,29.9,30.5
5549,B,10.7,11.4,8.15
5550,F,18.0,2.41,10.2
5551,"(A|1,C)",37.1,30.4,31.6
5552,G,9.69,18.0,7.61
5553,B|1|1,8.94,11.4,15.5
5554,B,10.6,11.6,9.71
5555,A,22.099999999999998,30.2,29.3
5556,F,18.2,6.73,9.53
5557,D,14.299999999999999,9.36,9.04
5558,A,20.8,31.1,32.2
5559,B,11.000000000000002,11.7,9.54
5560,A,20.2,29.1,30.2
5561,D,14.8,8.26,9.74
5562,F,16.9,7.26,10.7
5563,B,10.800000000000002,11.0,9.73
5564,B,9.73,11.0,10.1
5565,B|1|1,11.000000000000002,9.1,15.3
5566,B,10.900000000000002,10.7,9.49
5567,D,13.3,10.5,9.07
5568,B,9.64,9.01,10.3
5569,B,8.71,13.4,10.1
5570,B,9.65,9.99,10.2
5571,D,16.2,9.49,7.98
5572,B|1|1,8.55,10.5,17.0
5573,"(A|1,C)",35.9,30.4,30.6
5574,B,10.1,11.200000000000001,10.2
5575,D,17.2,10.4,10.7
5576,B|1|1,10.2,9.93,16.1
5577,"(A|1,C)",37.1,31.8,29.0
5578,D,17.0,9.87,11.4
5579,B,7.67,8.9,11.2
5580,B|2,9.56,16.0,8.99
5581,B,11.3,10.8,10.9
5582,B,9.01,11.0,9.13
5583,A,22.700000000000003,30.2,29.2
5584,B,9.13,8.72,9.3
5585,"(A|1,C)",32.9,30.5,30.7
5586,F,18.2,6.21,9.45
5587,B,10.2,14.0,9.789999999999997
5588,G,9.25,18.7,7.6
5589,G,10.3,17.8,7.5
5590,B|2,11.8,14.6,9.950000000000001
5591,B|1,9.91,9.44,13.8
5592,A,20.0,28.799999999999997,30.5
5593,B|1,8.24,10.2,13.3
5594,B,10.0,11.8,8.85
5595,D,15.7,8.96,9.11
5596,B|1|1,11.100000000000001,10.8,17.0
5597,A,21.7,29.3,30.1
5598,B,9.19,14.0,10.8
5599,B,8.63,9.83,9.26
5600,B,10.6,13.8,11.2
5601,B,9.57,9.08,10.1
5602,A,21.800000000000004,30.3,29.0
5603,F,17.3,7.76,9.99
5604,G,10.3,19.0,6.08
5605,A,20.8,30.5,29.9
5606,B|2,9.16,14.6,10.7
5607,A,21.600000000000005,31.0,32.9
5608,A,21.1,30.3,30.8
5609,"(A|1,C)",32.8,31.2,29.3
5610,A,20.4,30.2,31.100000000000005
5611,B,11.599999999999998,9.98,9.31
5612,B,10.0,9.79,10.599999999999998
5613,B|1,9.02,9.34,12.4
5614,G,8.75,17.8,8.2
5615,B|2,9.14,15.6,9.69
5616,B|1,7.809999999999999,9.05,11.8
5617,D,15.5,9.15,9.7
5618,A,21.5,30.4,31.6
5619,D,15.6,10.0,9.55
5620,B,12.3,8.74,10.1
5621,E,3.76,10.3,18.4
5622,B,9.74,10.6,9.2
5623,D,17.0,9.52,11.4
5624,"(A|1,C)",37.6,30.6,28.6
5625,B|1|1,8.99,8.64,16.1
5626,F,18.4,8.38,8.54
5627,F,17.1,7.66,10.3
5628,B,11.200000000000001,8.45,10.5
5629,B,10.7,8.8,9.83
5630,G,10.7,18.1,6.110000000000001
5631,A,23.1,29.6,29.7
5632,B,11.3,10.9,10.2
5633,A,21.3,28.0,29.1
5634,D,15.6,10.4,11.6
5635,A,22.799999999999997,29.1,30.7
5636,A,23.3,27.6,30.2
5637,B|1|1,8.95,9.99,15.1
5638,"(A|1,C)",34.6,31.3,30.6
5639,B|2,11.200000000000001,16.5,11.1
5640,A,19.1,30.3,30.0
5641,G,9.61,19.4,5.45
5642,B|1,8.92,8.74,13.1
5643,B|2,10.0,17.0,8.77
5644,A,18.2,30.2,29.8
5645,B,8.16,10.3,9.1
5646,D,14.9,10.5,9.68
5647,E,3.4500000000000006,9.17,17.8
5648,A,21.7,29.8,30.5
5649,None,0.9440000000000002,32.1,10.1
5650,G,10.4,18.600000000000005,6.74
5651,"(A|1,C)",36.3,29.2,30.0
5652,"(A|1,C)",35.5,30.0,27.9
5653,B|1|1,8.21,8.83,16.5
5654,B,9.95,12.5,8.76
5655,"(A|1,C)",33.5,30.7,30.4
5656,B,8.87,6.7,7.89
5657,G,11.200000000000001,17.7,8.28
5658,"(A|1,C)",34.6,29.1,29.7
5659,"(A|1,C)",32.1,28.6,31.2
5660,B|1,10.5,9.6,11.7
5661,B|2,9.8,15.7,9.870000000000001
5662,D,16.3,9.94,9.8
5663,B|1|1,10.3,10.6,15.3
5664,G,11.000000000000002,18.1,8.96
5665,B|1,11.499999999999998,9.19,14.1
5666,G,11.599999999999998,17.4,5.1
5667,A,21.9,28.799999999999997,30.6
5668,B,8.78,9.810000000000002,9.459999999999999
5669,B,13.2,12.4,12.0
5670,"(A|1,C)",38.6,31.4,30.4
5671,"(A|1,C)",37.1,31.0,30.4
5672,"(A|1,C)",35.3,30.8,31.4
5673,A,20.8,29.7,28.9
5674,B|1,10.7,11.0,11.7
5675,"(A|1,C)",37.8,30.5,29.8
5676,D,17.3,9.18,10.7
5677,"(A|1,C)",33.8,29.6,29.4
5678,A,20.7,29.3,31.3
5679,E,3.63,9.33,18.5
5680,None,17.8,0.7140000000000001,12.4
5681,"(A|1,C)",35.7,28.7,29.3
5682,A,22.6,30.0,29.0
5683,B,9.45,10.7,10.7
5684,"(A|1,C)",33.2,29.5,28.6
5685,E,6.5,8.27,18.1
5686,B|2,10.1,17.6,9.94
5687,"(A|1,C)",35.4,29.7,31.0
5688,B,8.66,11.1,8.72
5689,A,12.2,32.0,24.0
5690,B,11.100000000000001,9.23,8.51
5691,G,9.97,17.7,4.75
5692,B,10.6,11.6,11.6
5693,G,10.3,16.0,7.11
5694,B,10.800000000000002,12.2,9.81
5695,B,10.1,10.5,10.0
5696,D,17.5,8.83,9.16
5697,G,10.7,18.0,8.68
5698,B,10.2,9.58,10.8
5699,A,20.2,30.3,29.7
5700,B,9.85,11.3,11.2
5701,B,9.4,8.99,10.599999999999998
5702,B,10.4,9.91,10.1
5703,B,8.53,11.0,10.5
5704,B|1,9.31,10.2,14.9
5705,B,8.83,10.3,10.8
5706,B,11.3,10.8,10.599999999999998
5707,"(A|1,C)",37.0,29.9,30.4
5708,D,14.0,10.6,9.93
5709,B|2,10.7,17.2,9.3
5710,A,23.8,28.799999999999997,29.2
5711,D,16.1,9.24,9.88
5712,D,15.7,9.23,9.44
5713,A,23.5,31.0,30.6
5714,B|2,9.8,16.0,10.3
5715,G,10.4,18.7,8.67
5716,D,14.9,9.670000000000002,9.98
5717,B,11.000000000000002,9.71,9.58
5718,D,14.700000000000001,10.3,9.59
5719,F,19.1,5.53,10.2
5720,"(A|1,C)",35.2,31.6,29.2
5721,A,22.400000000000002,31.7,30.1
5722,B,10.2,9.99,8.99
5723,E,4.08,10.4,16.7
5724,B|1|1,9.61,11.8,17.5
5725,F,17.1,5.78,9.9
5726,A,19.4,30.099999999999998,30.5
5727,A,19.0,29.4,29.5
5728,B,8.69,9.020000000000001,10.3
5729,"(A|1,C)",33.6,28.7,31.6
5730,B|1|1,9.48,11.200000000000001,15.2
5731,G,10.7,16.8,3.95
5732,B,8.81,9.59,11.2
5733,D,16.0,9.42,9.84
5734,A,23.3,29.9,30.2
5735,D,14.499999999999998,10.7,10.599999999999998
5736,A,21.2,30.5,30.6
5737,B,10.4,11.0,10.3
5738,B|1,11.000000000000002,10.0,11.9
5739,A,19.8,29.1,29.6
5740,G,9.6,18.8,7.2
5741,"(A|1,C)",34.5,31.4,30.2
5742,B,10.1,11.200000000000001,11.1
5743,B,10.2,11.0,10.599999999999998
5744,G,11.699999999999998,16.8,6.54
5745,"(A|1,C)",37.9,29.7,32.6
5746,A,21.3,30.5,30.9
5747,"(A|1,C)",35.7,29.8,30.4
5748,B|1|1,7.84,10.9,17.299999999999997
5749,B,10.900000000000002,10.8,9.78
5750,D,17.4,10.8,10.599999999999998
5751,B,9.63,10.2,9.13
5752,B,9.52,12.8,8.41
5753,"(A|1,C)",35.8,30.3,28.5
5754,B,10.800000000000002,10.3,6.53
5755,B,9.49,9.48,10.599999999999998
5756,B,10.7,8.68,8.11
5757,F,17.8,5.59,8.87
5758,B,9.22,10.1,10.3
5759,A,20.2,30.2,29.8
5760,A,24.3,29.0,30.1
5761,A,20.0,30.3,28.1
5762,"(A|1,C)",34.5,30.4,30.2
5763,B,12.0,12.0,9.65
5764,B|1|1,11.599999999999998,11.3,17.7
5765,"(A|1,C)",34.4,28.3,30.2
5766,A,22.299999999999997,31.0,28.6
5767,D,15.5,10.0,9.74
5768,B,9.4,10.4,10.2
5769,"(A|1,C)",39.1,29.2,28.6
5770,B,9.13,10.9,9.12
5771,B,10.7,10.4,7.09
5772,B,9.52,11.5,9.23
5773,B,10.4,9.300000000000002,10.3
5774,A,23.3,31.7,29.2
5775,B,10.0,11.5,8.93
5776,A,21.5,29.2,30.2
5777,B,11.100000000000001,9.46,9.49
5778,A,22.799999999999997,30.3,32.4
5779,G,11.399999999999999,16.7,5.79
5780,B,9.99,10.8,9.41
5781,B,11.3,10.4,8.08
5782,B,10.5,10.2,9.41
5783,F,15.9,0.884,9.2
5784,A,20.8,29.1,29.9
5785,B,11.100000000000001,8.650000000000002,8.13
5786,"(A|1,C)",35.4,29.3,31.9
5787,B,10.3,7.97,10.8
5788,B,10.7,9.01,9.55
5789,"(A|1,C)",37.2,29.8,30.7
5790,B,10.7,11.0,10.8
5791,B,10.4,10.3,10.599999999999998
5792,B|1,9.58,8.85,11.8
5793,B,10.1,9.62,10.7
5794,A,24.0,30.4,30.1
5795,"(A|1,C)",33.8,30.4,30.6
5796,G,10.7,19.9,9.64
5797,B,9.41,9.56,8.77
5798,"(A|1,C)",32.6,30.5,29.1
5799,F,18.6,7.04,11.2
5800,B|1,9.76,11.7,14.4
5801,B|1|1,8.6,10.3,18.6
5802,A,18.7,29.6,30.5
5803,B,10.1,11.3,8.62
5804,D,14.599999999999998,9.19,9.84
5805,"(A|1,C)",35.2,30.6,29.4
5806,"(A|1,C)",34.9,27.6,29.9
5807,A,24.4,29.9,29.3
5808,"(A|1,C)",36.9,30.099999999999998,29.5
5809,"(A|1,C)",36.5,31.1,29.4
5810,F,17.3,8.64,11.0
5811,"(A|1,C)",35.9,30.0,29.5
5812,B,9.59,13.9,8.33
5813,B,11.699999999999998,13.3,7.9
5814,D,15.7,11.5,10.4
5815,B|2,10.2,17.300000000000004,11.1
5816,B,9.25,9.72,9.93
5817,F,18.0,8.56,10.4
5818,G,10.5,17.8,8.91
5819,A,21.3,30.5,31.3
5820,B|1,11.3,10.9,12.7
5821,B,9.36,9.2,8.28
5822,B,9.71,10.6,10.7
5823,B,10.900000000000002,10.7,11.2
5824,B|1,9.81,10.7,14.8
5825,B,9.21,10.5,9.14
5826,"(A|1,C)",35.2,30.6,29.4
5827,D,17.5,9.49,10.3
5828,"(A|1,C)",34.7,30.6,29.7
5829,E,6.03,9.59,19.6
5830,A,21.2,30.4,30.1
5831,B,9.74,10.8,10.7
5832,A,21.3,29.4,29.5
5833,B,9.93,10.8,9.72
5834,B,10.2,10.2,10.4
5835,A,20.3,30.3,29.5
5836,"(A|1,C)",33.3,27.8,30.5
5837,B|1,10.2,9.47,12.1
5838,B,10.3,9.76,10.8
5839,B|1|1,9.96,9.4,16.4
5840,B,7.11,9.84,10.1
5841,B,10.0,10.4,11.1
5842,B|1,11.599999999999998,10.2,12.6
5843,A,20.9,31.0,29.9
5844,"(A|1,C)",35.8,30.099999999999998,29.6
5845,B,10.5,9.59,9.39
5846,B,10.4,10.4,10.5
5847,A,22.099999999999998,30.0,29.3
5848,B|1|1,10.1,9.22,18.4
5849,G,10.7,18.7,6.99
5850,F,17.1,8.71,11.8
5851,B|1|1,12.0,10.7,15.9
5852,A,19.6,30.9,30.1
5853,D,13.900000000000002,10.3,9.1
5854,E,6.54,10.9,18.3
5855,B|2,10.4,17.4,8.85
5856,E,1.99,11.1,16.799999999999997
5857,B,11.100000000000001,9.34,9.45
5858,B,10.3,13.099999999999998,8.62
5859,B|1,10.2,8.95,12.3
5860,A,22.900000000000002,30.0,31.100000000000005
5861,"(A|1,C)",35.1,30.3,29.6
5862,B,9.14,9.01,10.3
5863,B,10.3,9.93,11.5
5864,G,9.82,18.1,8.59
5865,B,9.72,10.5,10.1
5866,B|2,10.3,17.1,10.8
5867,B,10.800000000000002,12.5,9.84
5868,D,17.2,9.670000000000002,11.6
5869,"(A|1,C)",35.1,29.9,29.0
5870,"(A|1,C)",35.9,30.5,30.8
5871,E,7.199999999999999,9.530000000000001,16.799999999999997
5872,B,10.800000000000002,9.31,10.599999999999998
5873,B,9.11,10.1,10.5
5874,A,20.5,28.2,29.6
5875,A,19.6,29.4,30.4
5876,B,10.5,9.84,10.3
5877,B,10.7,8.32,10.0
5878,B,10.7,12.1,9.42
5879,G,8.59,18.9,5.94
5880,D,13.6,12.0,12.1
5881,B,8.55,9.1,9.98
5882,B|2,10.2,17.4,9.76
5883,E,1.8900000000000001,9.94,16.5
5884,G,9.76,18.7,8.83
5885,A,22.000000000000004,28.2,30.0
5886,B,10.5,7.82,10.7
5887,B|1|1,10.4,8.89,15.7
5888,A,20.9,31.1,30.1
5889,D,13.5,10.5,10.8
5890,G,8.93,15.2,5.09
5891,D,14.8,9.05,11.3
5892,F,18.1,7.08,10.7
5893,E,2.48,10.5,17.8
5894,B,10.2,9.810000000000002,9.71
5895,A,17.5,29.2,30.6
5896,B|1,9.87,10.6,12.9
5897,B,9.92,10.1,10.2
5898,"(A|1,C)",33.8,30.6,29.5
5899,B|1,12.3,8.28,14.3
5900,D,16.2,9.670000000000002,11.0
5901,A,20.9,30.4,29.9
5902,"(A|1,C)",34.0,31.0,29.3
5903,G,10.5,18.5,6.39
5904,E,6.86,10.2,20.5
5905,G,10.2,17.300000000000004,5.33
5906,B,6.77,9.82,9.68
5907,B,9.63,10.6,10.4
5908,F,17.3,5.7,9.01
5909,A,21.5,28.9,29.1
5910,A,20.1,29.2,28.7
5911,B,8.62,13.8,10.8
5912,"(A|1,C)",34.2,30.6,28.9
5913,B,11.000000000000002,9.27,8.61
5914,B,11.000000000000002,10.0,10.8
5915,B,10.1,10.3,10.9
5916,E,7.08,10.3,18.4
5917,B,9.42,12.8,9.64
5918,G,10.5,18.3,4.170000000000001
5919,B|1|1,9.88,10.8,15.9
5920,A,21.3,30.099999999999998,30.4
5921,B,9.37,10.2,10.1
5922,D,15.3,10.1,10.1
5923,B,9.27,11.1,9.57
5924,B,8.2,9.72,9.69
5925,B,10.1,9.85,9.5
5926,B,9.83,11.3,10.1
5927,B|1|1,9.83,10.5,15.7
5928,B,8.9,10.6,9.22
5929,"(A|1,C)",34.5,31.8,29.9
5930,B,9.83,10.3,9.04
5931,G,10.800000000000002,16.3,4.78
5932,B|1,10.2,10.5,14.9
5933,B,9.68,10.7,11.1
5934,"(A|1,C)",39.2,31.1,23.2
5935,"(A|1,C)",40.0,29.4,31.100000000000005
5936,G,10.2,18.4,3.79
5937,B,11.599999999999998,9.18,9.71
5938,F,19.2,5.14,10.8
5939,B|1|1,9.27,9.74,15.6
5940,"(A|1,C)",34.6,29.3,30.4
5941,A,17.1,30.4,30.4
5942,"(A|1,C)",33.3,30.7,30.6
5943,F,18.0,6.02,11.2
5944,B,12.7,10.6,10.3
5945,"(A|1,C)",35.5,31.1,30.5
5946,B|1|1,10.3,9.5,15.9
5947,"(A|1,C)",32.7,30.5,31.6
5948,B,10.3,11.0,9.41
5949,"(A|1,C)",34.6,31.1,30.9
5950,B,9.16,10.1,9.57
5951,B|1|1,11.399999999999999,8.510000000000002,16.7
5952,"(A|1,C)",34.6,31.3,30.8
5953,F,15.8,5.34,9.23
5954,A,25.1,29.9,30.0
5955,A,21.3,29.0,29.8
5956,E,6.680000000000001,10.0,19.2
5957,G,10.7,19.3,5.76
5958,B,9.94,11.200000000000001,9.98
5959,A,20.8,30.8,29.5
5960,"(A|1,C)",35.5,29.7,29.9
5961,D,13.0,9.670000000000002,9.41
5962,"(A|1,C)",33.6,28.0,29.5
5963,B,10.3,9.59,8.64
5964,A,20.6,30.3,30.5
5965,G,9.53,17.9,7.5
5966,B|2,10.3,16.2,9.56
5967,A,19.6,30.7,29.1
5968,B|1|1,9.08,11.9,15.2
5969,B|1|1,10.5,8.25,16.1
5970,B,10.3,10.4,9.0
5971,B,7.9,8.98,10.0
5972,"(A|1,C)",34.5,29.9,30.7
5973,"(A|1,C)",32.4,30.9,30.8
5974,B,10.2,11.0,9.33
5975,B,10.4,9.73,11.5
5976,A,19.9,30.2,30.8
5977,B|2,10.7,16.0,11.0
5978,B,10.4,9.99,9.51
5979,B,9.29,8.39,8.67
5980,B,11.000000000000002,9.19,10.0
5981,E,5.38,9.18,17.2
5982,E,2.43,7.34,17.7
5983,B|1|1,8.39,11.1,17.9
5984,B|2,10.3,17.2,9.33
5985,B|2,11.699999999999998,17.5,9.41
5986,B|1|1,7.73,8.55,17.299999999999997
5987,None,35.3,14.3,32.4
5988,B,8.01,9.07,8.8
5989,B,9.35,10.6,10.5
5990,"(A|1,C)",35.0,31.6,30.2
5991,B|1,9.15,12.1,13.8
5992,F,18.2,6.42,10.3
5993,B,9.95,10.7,11.1
5994,"(A|1,C)",32.7,30.5,30.5
5995,D,13.5,10.4,11.6
5996,D,16.0,10.6,10.1
5997,G,9.72,19.9,5.27
5998,B,9.56,11.3,10.3
5999,G,8.55,17.6,6.66
6000,"(A|1,C)",35.0,30.8,28.8
6001,"(A|1,C)",36.3,31.3,31.2
6002,B,9.72,14.1,9.45
6003,"(A|1,C)",34.9,29.1,29.7
6004,"(A|1,C)",34.3,28.799999999999997,30.6
6005,B,10.7,8.63,10.2
6006,"(A|1,C)",34.3,31.5,29.4
6007,B,9.38,10.5,9.49
6008,B|2,10.900000000000002,18.2,9.3
6009,E,5.05,11.3,18.9
6010,A,22.700000000000003,30.2,31.100000000000005
6011,E,4.75,10.2,18.7
6012,B,8.54,10.1,10.4
6013,B|1,10.0,9.95,13.4
6014,D,15.1,8.77,10.9
6015,A,20.4,28.3,31.5
6016,B,10.5,10.2,10.0
6017,B|1|1,11.599999999999998,9.41,17.2
6018,B,10.900000000000002,8.89,9.73
6019,D,16.1,9.47,10.2
6020,B,9.7,11.7,9.28
6021,B,10.7,9.87,8.56
6022,E,4.84,11.3,18.2
6023,B|2,10.3,16.4,11.1
6024,B,10.0,8.62,11.1
6025,D,14.2,10.0,10.4
6026,B|2,9.5,15.9,9.26
6027,E,5.88,10.5,18.1
6028,D,16.6,9.34,9.31
6029,B|2,9.19,15.4,9.51
6030,A,21.1,30.8,31.0
6031,D,17.1,8.97,9.16
6032,D,15.0,9.62,7.82
6033,A,21.0,29.7,30.5
6034,A,20.0,30.099999999999998,29.4
6035,B|2,8.68,16.7,9.13
6036,A,20.6,28.5,30.6
6037,B,9.18,11.200000000000001,11.1
6038,A,21.1,30.2,31.0
6039,D,16.6,9.18,10.1
6040,B|2,10.1,15.5,11.0
6041,F,17.5,7.21,7.07
6042,B,10.2,9.72,11.2
6043,B,10.3,11.0,10.3
6044,B,6.54,9.46,10.8
6045,B|1|1,9.03,9.71,16.9
6046,B,10.2,10.3,9.07
6047,B,12.0,10.7,10.4
6048,B|1,11.399999999999999,10.9,11.7
6049,"(A|1,C)",34.2,30.099999999999998,28.9
6050,"(A|1,C)",33.2,30.099999999999998,31.100000000000005
6051,"(A|1,C)",35.9,29.8,31.5
6052,F,17.0,4.16,10.1
6053,E,6.2700000000000005,10.9,18.3
6054,D,14.299999999999999,10.9,9.75
6055,B,8.2,8.43,11.1
6056,B,12.0,10.9,11.2
6057,B,11.499999999999998,11.1,11.6
6058,D,15.9,9.72,9.64
6059,B,9.73,8.72,10.9
6060,A,21.7,29.0,29.7
6061,D,14.399999999999999,11.200000000000001,9.75
6062,G,9.84,18.1,8.51
6063,D,24.2,19.3,12.2
6064,G,9.03,18.4,6.640000000000001
6065,A,18.9,29.4,29.5
6066,B,11.3,9.300000000000002,9.789999999999997
6067,B|1|1,8.3,10.0,17.9
6068,D,17.4,10.2,11.1
6069,"(A|1,C)",34.6,29.2,30.0
6070,"(A|1,C)",35.0,29.0,29.2
6071,B,9.51,8.56,10.4
6072,B,10.5,9.47,10.599999999999998
6073,B,10.7,11.0,9.44
6074,B,10.900000000000002,13.4,10.1
6075,B|2,9.22,15.0,9.98
6076,A,20.9,31.0,30.2
6077,B|1,9.36,7.03,15.1
6078,"(A|1,C)",38.0,30.2,30.3
6079,B,9.76,10.5,8.66
6080,B,10.800000000000002,13.2,8.61
6081,F,17.8,7.04,9.22
